order_id,order_date,customer_name,product,category,price,quantity,discount,country,status
1075,05/12/2024,ALICE,Keyboard,Accessories,100,5,,Canada,pending
1080,2024-09-16,alice,Laptop,Electronics,1000,1,0%,Germany,pending
1030,10-24-2024,,Printer,Electronics,250,2,,Usa,delivered
1048,09-23-2024,bob,Phone,Electronics,$800,5,15%,USA,shipped
1091,2024-08-05,alice,Phone,Electronics,$800,2,10%,germany,pending
1075,10-13-2024,ALICE,Mouse,Accessories,50,5,15%,Germany,delivered
1053,03/24/2024,emma,Tablet,Electronics,$500,4,20%,USA,delivered
1027,2024-08-21,alice,Tablet,Electronics,500,three,,canada,shipped
1015,07-08-2024,charlie,Laptop,Electronics,$1000,1,10%,UK,pending
1003,03/14/2024,ALICE,Speaker,Accessories,$150,three,,Germany,shipped
1015,2024-10-07,alice,Laptop,Electronics,$1000,5,10%,canada,pending
1092,11/06/2024,ALICE,Tablet,Electronics,$500,4,5%,Canada,shipped
1079,12-06-2024,david,Mouse,Accessories,$50,4,,Germany,delivered
1035,11/26/2024,ALICE,Tablet,Electronics,500,5,10%,germany,delivered
1015,11-25-2024,alice,Headphones,Accessories,200,5,,germany,shipped
1096,08-31-2024,alice,Phone,Electronics,$800,5,,uk,shipped
1090,2024-10-23,alice,Printer,Electronics,$250,4,0%,Canada,pending
1023,07/31/2024,ALICE,Printer,Electronics,$250,3,20%,Usa,pending
1018,2024-04-03,ALICE,Phone,Electronics,$800,4,,Canada,shipped
1003,12/31/2024,charlie,Mouse,Accessories,$50,2,15%,USA,shipped
1025,05-02-2024,emma,Headphones,Accessories,$200,5,,usa,pending
1059,2024-10-10,alice,Camera,Electronics,$700,two,,germany,delivered
1086,02/21/2024,ALICE,Printer,Electronics,$250,2,0%,germany,shipped
1100,2024-03-13,emma,Tablet,Electronics,500,five,20%,Germany,shipped
1000,08-25-2024,charlie,Tablet,Electronics,$500,4,,canada,pending
1080,04-18-2024,ALICE,Printer,Electronics,$250,2,10%,USA,pending
1089,03/03/2024,,Printer,Electronics,250,4,10%,Canada,delivered
1033,2024-12-28,charlie,Headphones,Accessories,$200,3,20%,Canada,shipped
1088,03-09-2024,alice,Speaker,Accessories,$150,1,15%,canada,delivered
1010,11-28-2024,alice,Printer,Electronics,$250,4,15%,Canada,pending
1022,12/22/2024,alice,Camera,Electronics,$700,2,,usa,pending
1087,2024-12-29,bob,Phone,Electronics,800,three,,Germany,pending
1004,2024-05-23,,Speaker,Accessories,$150,two,0%,UK,delivered
1064,09/09/2024,emma,Headphones,Accessories,$200,5,5%,USA,delivered
1016,02/03/2024,charlie,Speaker,Accessories,150,5,,usa,delivered
1086,09-29-2024,charlie,Printer,Electronics,250,one,0%,Canada,pending
1052,05/20/2024,,Printer,Electronics,$250,3,,uk,shipped
1035,08-03-2024,david,Monitor,Electronics,$300,2,0%,uk,delivered
1054,02/08/2024,bob,Tablet,Electronics,$500,1,,Germany,pending
1003,10-30-2024,charlie,Keyboard,Accessories,$100,4,0%,Canada,delivered
1030,02-07-2024,emma,Camera,Electronics,700,4,,usa,shipped
1048,06-09-2024,alice,Tablet,Electronics,$500,4,15%,USA,shipped
1086,01-29-2024,alice,Keyboard,Accessories,100,4,5%,usa,pending
1049,2024-08-25,emma,Speaker,Accessories,$150,1,5%,USA,shipped
1001,10-31-2024,alice,Speaker,Accessories,150,two,,germany,pending
1045,2024-08-03,,Speaker,Accessories,$150,2,,Usa,pending
1074,08-11-2024,,Monitor,Electronics,$300,5,,UK,delivered
1043,2024-05-29,alice,Printer,Electronics,$250,2,20%,usa,pending
1044,04/10/2024,,Headphones,Accessories,200,3,15%,Canada,delivered
1072,06-20-2024,charlie,Mouse,Accessories,$50,1,0%,Germany,shipped
1000,11/23/2024,,Headphones,Accessories,$200,2,10%,canada,shipped
1051,04/04/2024,charlie,Laptop,Electronics,$1000,1,,Germany,shipped
1080,2024-10-26,alice,Laptop,Electronics,$1000,3,5%,Canada,delivered
1031,04/01/2024,alice,Tablet,Electronics,500,1,15%,USA,pending
1026,2024-06-05,bob,Monitor,Electronics,300,two,20%,canada,delivered
1008,03/01/2024,bob,Headphones,Accessories,$200,4,15%,uk,shipped
1097,11-11-2024,bob,Printer,Electronics,$250,2,,UK,shipped
1065,2024-10-26,bob,Phone,Electronics,800,5,20%,Canada,pending
1066,08/25/2024,charlie,Monitor,Electronics,$300,4,10%,canada,delivered
1074,11/28/2024,bob,Headphones,Accessories,200,four,10%,canada,pending
1073,2024-03-21,charlie,Printer,Electronics,$250,1,5%,usa,pending
1065,2024-11-14,david,Camera,Electronics,$700,4,10%,canada,shipped
1022,08/14/2024,charlie,Phone,Electronics,$800,1,20%,USA,pending
1029,02/20/2024,alice,Monitor,Electronics,$300,2,10%,UK,delivered
1098,2024-12-15,bob,Speaker,Accessories,150,five,,UK,pending
1044,2024-07-25,ALICE,Speaker,Accessories,150,1,5%,canada,shipped
1029,2024-04-17,bob,Printer,Electronics,$250,5,15%,Canada,shipped
1040,2024-04-06,ALICE,Mouse,Accessories,$50,four,,Usa,delivered
1016,06-05-2024,alice,Camera,Electronics,700,3,15%,germany,pending
1041,10/27/2024,emma,Laptop,Electronics,1000,two,20%,canada,pending
1026,07/19/2024,emma,Mouse,Accessories,$50,1,10%,USA,shipped
1013,12-11-2024,bob,Laptop,Electronics,1000,5,,USA,pending
1036,04/15/2024,charlie,Printer,Electronics,$250,1,,Canada,pending
1050,03/21/2024,bob,Printer,Electronics,$250,1,5%,Usa,shipped
1039,08-09-2024,,Camera,Electronics,$700,five,20%,Germany,pending
1025,01/04/2024,david,Phone,Electronics,800,five,20%,Germany,pending
1059,10/21/2024,,Phone,Electronics,$800,4,10%,canada,delivered
1022,07/31/2024,bob,Speaker,Accessories,150,4,20%,USA,pending
1089,01/23/2024,ALICE,Tablet,Electronics,$500,5,5%,Germany,pending
1097,10/10/2024,charlie,Phone,Electronics,800,5,15%,Usa,pending
1026,09/16/2024,david,Laptop,Electronics,$1000,4,5%,canada,shipped
1001,05/08/2024,,Tablet,Electronics,$500,4,,germany,delivered
1031,2024-12-31,bob,Camera,Electronics,700,2,,USA,shipped
1037,03-04-2024,,Mouse,Accessories,$50,1,,Canada,shipped
1027,12/31/2024,,Printer,Electronics,$250,one,0%,canada,delivered
1039,08/15/2024,emma,Laptop,Electronics,$1000,4,10%,uk,shipped
1011,2024-01-09,alice,Laptop,Electronics,$1000,2,,USA,delivered
1021,03/26/2024,david,Printer,Electronics,$250,3,20%,uk,delivered
1050,08/07/2024,bob,Headphones,Accessories,$200,3,10%,usa,pending
1027,08/22/2024,alice,Keyboard,Accessories,$100,3,15%,UK,delivered
1063,02-22-2024,emma,Speaker,Accessories,$150,1,15%,Usa,pending
1022,11-21-2024,charlie,Camera,Electronics,$700,1,15%,germany,delivered
1094,04-29-2024,emma,Laptop,Electronics,$1000,5,,uk,delivered
1054,05-04-2024,alice,Laptop,Electronics,$1000,4,,uk,delivered
1004,05-01-2024,emma,Camera,Electronics,700,3,0%,germany,pending
1082,05/27/2024,bob,Monitor,Electronics,$300,2,5%,uk,delivered
1048,2024-09-23,bob,Camera,Electronics,$700,one,,uk,shipped
1081,03/13/2024,bob,Phone,Electronics,$800,five,5%,germany,shipped
1054,2024-08-27,bob,Headphones,Accessories,$200,2,20%,Germany,delivered
1025,2024-05-19,alice,Monitor,Electronics,$300,2,20%,canada,shipped
1061,2024-01-11,david,Phone,Electronics,800,3,,Usa,pending
1048,2024-08-25,david,Keyboard,Accessories,$100,5,15%,uk,shipped
1024,01/03/2024,ALICE,Printer,Electronics,250,3,15%,Canada,pending
1062,06-06-2024,emma,Phone,Electronics,$800,one,,Usa,shipped
1097,2024-08-11,ALICE,Monitor,Electronics,$300,4,0%,canada,pending
1094,05/06/2024,david,Laptop,Electronics,1000,3,5%,UK,delivered
1058,12/14/2024,charlie,Headphones,Accessories,$200,2,15%,canada,delivered
1075,02-11-2024,bob,Mouse,Accessories,$50,4,20%,canada,delivered
1039,07-29-2024,ALICE,Phone,Electronics,$800,5,5%,UK,delivered
1026,07-22-2024,charlie,Laptop,Electronics,1000,4,,canada,delivered
1053,2024-12-01,,Mouse,Accessories,$50,3,,Germany,shipped
1064,2024-02-26,emma,Headphones,Accessories,$200,1,5%,UK,pending
1056,11-16-2024,alice,Tablet,Electronics,$500,1,,Canada,shipped
1074,2024-04-30,david,Phone,Electronics,$800,3,,usa,shipped
1027,09/24/2024,david,Speaker,Accessories,$150,three,10%,canada,pending
1047,2024-12-15,charlie,Headphones,Accessories,200,4,,Canada,pending
1012,2024-01-02,ALICE,Mouse,Accessories,50,2,,germany,pending
1089,2024-05-07,david,Speaker,Accessories,$150,4,0%,Canada,shipped
1081,07/03/2024,ALICE,Monitor,Electronics,$300,2,20%,USA,pending
1054,08-31-2024,ALICE,Phone,Electronics,800,3,20%,germany,shipped
1016,09/11/2024,charlie,Printer,Electronics,250,4,0%,Germany,delivered
1069,05/03/2024,bob,Tablet,Electronics,500,1,0%,Usa,pending
1049,05/23/2024,,Keyboard,Accessories,$100,1,15%,USA,delivered
1042,04-24-2024,ALICE,Speaker,Accessories,$150,3,15%,germany,pending
1029,2024-04-24,alice,Keyboard,Accessories,$100,1,5%,USA,delivered
1047,2024-03-06,david,Speaker,Accessories,150,3,15%,canada,pending
1098,07-05-2024,ALICE,Tablet,Electronics,$500,5,,usa,delivered
1058,06/10/2024,ALICE,Keyboard,Accessories,100,4,,UK,shipped
1095,12-06-2024,alice,Speaker,Accessories,$150,five,,Germany,delivered
1027,2024-09-10,,Mouse,Accessories,$50,3,5%,usa,shipped
1062,2024-07-19,ALICE,Tablet,Electronics,500,5,15%,Canada,pending
1050,02-06-2024,,Keyboard,Accessories,$100,2,0%,Usa,pending
1096,10/24/2024,ALICE,Keyboard,Accessories,$100,2,15%,UK,shipped
1026,04-21-2024,bob,Laptop,Electronics,$1000,5,5%,canada,pending
1086,03/27/2024,alice,Monitor,Electronics,300,two,,germany,delivered
1043,2024-10-30,bob,Mouse,Accessories,$50,1,20%,Usa,delivered
1095,07-11-2024,ALICE,Phone,Electronics,800,4,10%,usa,shipped
1014,02/12/2024,david,Printer,Electronics,$250,5,10%,USA,delivered
1023,2024-07-15,,Mouse,Accessories,$50,2,,germany,shipped
1051,12/24/2024,david,Printer,Electronics,250,5,20%,germany,delivered
1083,03/04/2024,,Phone,Electronics,$800,5,,Germany,pending
1015,01/21/2024,emma,Headphones,Accessories,$200,1,0%,USA,shipped
1064,2024-06-01,emma,Tablet,Electronics,$500,1,,germany,pending
1084,2024-09-30,bob,Speaker,Accessories,$150,3,10%,germany,delivered
1026,12/18/2024,,Laptop,Electronics,$1000,2,5%,Usa,delivered
1070,04-20-2024,charlie,Keyboard,Accessories,$100,5,10%,canada,delivered
1020,2024-07-23,alice,Keyboard,Accessories,$100,2,,UK,delivered
1089,11/26/2024,,Monitor,Electronics,$300,5,5%,Canada,pending
1048,01-14-2024,bob,Phone,Electronics,$800,5,0%,Canada,delivered
1011,2024-07-04,ALICE,Keyboard,Accessories,$100,2,,uk,pending
1013,03/04/2024,emma,Keyboard,Accessories,$100,4,20%,UK,delivered
1034,11/07/2024,alice,Tablet,Electronics,$500,4,20%,germany,delivered
1051,09-01-2024,bob,Keyboard,Accessories,$100,5,5%,canada,delivered
1094,05/16/2024,,Monitor,Electronics,300,2,15%,Usa,pending
1045,08-27-2024,charlie,Keyboard,Accessories,100,five,5%,UK,delivered
1011,2024-06-05,ALICE,Monitor,Electronics,300,1,,USA,shipped
1073,01/30/2024,,Keyboard,Accessories,$100,four,,canada,delivered
1065,2024-03-10,david,Printer,Electronics,$250,5,20%,uk,delivered
1000,2024-12-31,,Printer,Electronics,250,two,20%,usa,delivered
1057,03-27-2024,ALICE,Printer,Electronics,250,2,20%,Canada,shipped
1054,2024-09-10,bob,Monitor,Electronics,300,three,,germany,shipped
1037,2024-06-02,charlie,Keyboard,Accessories,$100,5,20%,usa,pending
1079,09/06/2024,charlie,Laptop,Electronics,$1000,3,,Canada,delivered
1023,2024-07-24,alice,Phone,Electronics,$800,2,5%,canada,shipped
1062,01/04/2024,ALICE,Keyboard,Accessories,$100,4,5%,germany,pending
1013,08-12-2024,ALICE,Camera,Electronics,$700,3,,uk,shipped
1024,05/25/2024,bob,Mouse,Accessories,$50,three,,uk,pending
1085,05/16/2024,david,Camera,Electronics,$700,2,15%,germany,delivered
1094,07/18/2024,alice,Phone,Electronics,800,2,5%,usa,delivered
1043,08-07-2024,,Laptop,Electronics,$1000,3,,canada,shipped
1079,03-19-2024,emma,Tablet,Electronics,$500,one,5%,canada,shipped
1060,12/27/2024,,Printer,Electronics,$250,two,5%,uk,shipped
1016,07/24/2024,charlie,Headphones,Accessories,200,4,,usa,pending
1052,2024-09-25,,Headphones,Accessories,$200,4,0%,UK,shipped
1034,2024-07-05,charlie,Mouse,Accessories,$50,1,,Canada,shipped
1036,2024-08-29,emma,Phone,Electronics,$800,three,10%,USA,shipped
1085,01-07-2024,emma,Tablet,Electronics,$500,3,20%,Canada,shipped
1083,05/21/2024,emma,Mouse,Accessories,$50,1,0%,usa,delivered
1083,04/07/2024,,Camera,Electronics,700,one,10%,Germany,shipped
1068,03/19/2024,bob,Headphones,Accessories,$200,three,20%,Canada,pending
1057,11-18-2024,alice,Mouse,Accessories,$50,4,0%,Usa,delivered
1035,12/22/2024,charlie,Laptop,Electronics,1000,1,15%,Germany,delivered
1068,09/19/2024,bob,Camera,Electronics,700,4,20%,UK,shipped
1023,01/02/2024,emma,Headphones,Accessories,$200,one,15%,germany,delivered
1092,2024-09-25,charlie,Headphones,Accessories,$200,3,,usa,delivered
1030,05/29/2024,,Tablet,Electronics,500,three,,usa,delivered
1031,04-17-2024,alice,Laptop,Electronics,$1000,five,20%,UK,delivered
1017,07-28-2024,charlie,Monitor,Electronics,300,one,,UK,shipped
1032,01-09-2024,,Speaker,Accessories,$150,four,,germany,shipped
1056,2024-04-22,charlie,Headphones,Accessories,$200,4,,canada,pending
1018,09/02/2024,david,Tablet,Electronics,$500,2,5%,UK,shipped
1039,03/24/2024,ALICE,Mouse,Accessories,$50,2,,uk,pending
1082,07/25/2024,,Printer,Electronics,$250,1,0%,USA,shipped
1097,11/25/2024,bob,Headphones,Accessories,200,3,0%,usa,shipped
1069,06-22-2024,alice,Headphones,Accessories,$200,five,10%,Canada,pending
1019,05/04/2024,emma,Keyboard,Accessories,$100,1,,germany,pending
1013,2024-09-18,bob,Laptop,Electronics,1000,1,10%,UK,shipped
1087,07-15-2024,,Phone,Electronics,$800,1,10%,Canada,shipped
1078,06/19/2024,charlie,Phone,Electronics,800,5,10%,Usa,delivered
1054,03-17-2024,,Keyboard,Accessories,$100,3,,Germany,delivered
1047,05-15-2024,ALICE,Phone,Electronics,800,2,,Usa,pending
1057,09/01/2024,alice,Speaker,Accessories,$150,3,5%,Usa,pending
1045,2024-06-12,david,Camera,Electronics,$700,4,5%,uk,pending
1053,2024-10-08,emma,Printer,Electronics,$250,five,20%,canada,delivered
1073,12-21-2024,bob,Phone,Electronics,$800,1,10%,germany,pending
1017,02/26/2024,charlie,Monitor,Electronics,300,2,,germany,pending
1031,04/17/2024,alice,Tablet,Electronics,$500,2,,canada,pending
1006,12/25/2024,,Speaker,Accessories,$150,five,,Canada,shipped
1010,05/05/2024,alice,Speaker,Accessories,150,4,,Usa,delivered
1067,2024-12-23,david,Mouse,Accessories,50,4,10%,USA,shipped
1007,11/24/2024,emma,Tablet,Electronics,$500,1,15%,germany,delivered
1033,10-19-2024,charlie,Headphones,Accessories,$200,2,,canada,shipped
1095,2024-04-18,emma,Laptop,Electronics,$1000,two,20%,USA,delivered
1059,2024-09-01,,Mouse,Accessories,50,2,15%,uk,pending
1013,02/23/2024,charlie,Speaker,Accessories,150,3,,germany,shipped
1008,04-18-2024,alice,Keyboard,Accessories,$100,2,,UK,shipped
1072,10/16/2024,emma,Camera,Electronics,$700,3,10%,UK,pending
1064,2024-04-09,ALICE,Mouse,Accessories,50,2,,canada,delivered
1064,02-21-2024,ALICE,Tablet,Electronics,$500,4,0%,UK,shipped
1019,2024-12-15,alice,Phone,Electronics,800,two,5%,Usa,delivered
1066,11-07-2024,emma,Monitor,Electronics,$300,2,15%,usa,delivered
1099,2024-12-15,bob,Headphones,Accessories,200,5,,Germany,shipped
1001,2024-03-14,emma,Phone,Electronics,$800,4,5%,USA,pending
1073,2024-07-05,alice,Phone,Electronics,$800,4,10%,Germany,delivered
1017,03-04-2024,david,Laptop,Electronics,$1000,3,5%,Germany,pending
1065,2024-11-15,charlie,Phone,Electronics,$800,5,0%,usa,delivered
1031,12-24-2024,alice,Tablet,Electronics,500,3,0%,uk,pending
1059,12/08/2024,charlie,Camera,Electronics,$700,five,0%,Usa,delivered
1013,2024-07-22,bob,Mouse,Accessories,$50,3,5%,Germany,shipped
1035,08/20/2024,emma,Tablet,Electronics,500,2,0%,canada,shipped
1046,2024-08-08,bob,Laptop,Electronics,$1000,one,10%,UK,delivered
1022,02/12/2024,alice,Keyboard,Accessories,$100,three,15%,germany,shipped
1085,05/12/2024,ALICE,Laptop,Electronics,$1000,4,5%,uk,pending
1053,2024-09-03,emma,Tablet,Electronics,500,4,15%,usa,delivered
1100,11/01/2024,alice,Speaker,Accessories,$150,3,10%,usa,shipped
1058,2024-03-16,ALICE,Monitor,Electronics,$300,4,15%,Usa,delivered
1057,11-23-2024,alice,Laptop,Electronics,$1000,2,5%,canada,shipped
1044,04/17/2024,,Speaker,Accessories,150,three,,UK,delivered
1015,2024-12-24,,Camera,Electronics,$700,3,20%,Canada,shipped
1022,2024-08-22,charlie,Tablet,Electronics,$500,2,15%,UK,delivered
1079,02/20/2024,ALICE,Phone,Electronics,$800,1,15%,germany,shipped
1081,08-15-2024,emma,Laptop,Electronics,$1000,4,20%,canada,shipped
1025,08/28/2024,charlie,Camera,Electronics,$700,4,5%,germany,pending
1034,2024-12-03,charlie,Mouse,Accessories,$50,one,0%,usa,shipped
1047,09-22-2024,emma,Monitor,Electronics,$300,five,,canada,shipped
1078,2024-11-25,ALICE,Laptop,Electronics,1000,5,15%,Usa,pending
1040,09/21/2024,david,Headphones,Accessories,$200,2,15%,UK,delivered
